rainfall_mm_hr,slope_degrees,soil_moisture_proxy_pct,historical_landslide_frequency,ground_movement_proxy_pct,risk_score
190.044,38.211,23.56,3.781,59.0,37.247
79.984,13.0,60.79,3.199,40.7,34.965
30.262,58.493,39.79,5.261,75.1,36.522
39.925,19.112,79.75,3.239,53.3,34.06
196.771,10.928,58.79,3.775,39.2,34.864
32.865,17.244,70.53,2.249,45.9,28.49
190.341,38.494,10.9,4.69,57.8,36.857
158.752,50.959,34.73,5.231,73.5,42.893
147.439,59.145,24.95,5.425,71.0,43.893
45.598,19.021,51.62,2.196,42.1,32.365
148.585,57.27,88.87,4.657,88.3,96.629
38.54,35.562,48.74,3.972,64.1,34.565
34.978,55.586,6.21,5.64,66.0,34.628
73.155,50.448,68.21,4.941,82.8,46.16
64.637,20.088,75.94,2.275,50.8,37.303
166.067,11.982,5.43,2.084,20.2,27.492
15.951,35.489,97.73,3.502,77.5,29.513
58.331,4.632,35.37,2.381,21.7,29.408
167.886,51.3,30.19,5.923,73.9,43.185
20.752,4.491,42.92,2.191,23.3,17.141
56.426,13.683,69.97,1.896,40.9,34.788
142.773,2.356,9.32,2.513,11.7,26.157
0.393,24.347,12.21,2.765,37.6,9.947
155.856,6.25,25.37,2.374,20.5,28.671
144.098,40.618,49.07,3.585,68.8,40.403
61.135,22.763,30.76,3.337,42.9,34.041
78.999,11.568,18.74,1.616,22.5,28.379
155.885,56.255,67.74,4.828,82.4,95.114
7.955,57.296,67.45,4.125,80.5,28.304
69.649,13.588,61.96,3.429,42.3,35.466
92.529,56.599,37.34,6.082,76.4,45.35
163.182,27.49,72.41,4.824,64.3,41.24
123.218,29.932,96.34,4.427,73.2,44.022
92.741,43.085,1.94,4.264,59.1,36.484
123.079,9.071,87.46,1.87,41.0,35.628
89.213,47.941,99.68,3.876,89.6,47.948
132.136,52.725,98.44,4.913,91.8,96.804
100.644,19.016,10.23,2.797,31.2,30.368
18.51,51.429,17.64,3.804,64.8,25.794
53.16,53.698,40.77,5.069,74.9,44.018
189.789,27.77,91.63,3.977,68.3,42.545
173.091,3.528,27.8,2.196,17.7,28.131
14.307,3.318,76.48,2.06,31.8,17.593
175.505,30.325,33.76,4.847,55.9,37.661
118.762,58.622,48.73,5.453,78.3,46.418
91.405,14.929,62.71,2.211,40.9,34.599
161.961,0.644,65.82,2.603,27.0,32.072
77.779,35.247,39.07,3.041,58.5,37.511
167.907,49.734,6.23,4.615,63.4,38.842
168.099,16.827,43.04,3.568,40.5,34.27
4.82,22.774,23.49,3.046,40.0,13.065
64.703,50.358,53.47,4.948,78.4,44.525
185.629,55.7,4.16,6.319,67.0,41.739
70.618,29.513,54.57,2.869,56.3,37.725
151.592,51.261,51.13,5.182,78.3,44.715
79.009,50.383,55.39,5.733,80.9,45.551
55.779,4.563,45.26,1.902,23.4,29.986
77.952,59.26,45.11,4.474,74.7,45.156
125.918,52.399,47.13,5.416,77.7,44.778
125.147,51.193,57.06,4.588,78.6,44.74
156.97,57.053,69.28,6.113,86.1,96.181
85.55,37.081,22.29,3.529,56.7,36.589
167.569,52.203,41.71,4.593,74.0,43.288
62.114,26.198,25.91,4.036,47.0,35.016
128.139,51.069,70.32,4.465,82.3,94.3
11.473,46.046,99.57,3.764,89.3,30.434
82.988,44.198,0.27,5.228,62.3,37.55
10.976,28.724,13.68,2.739,42.9,15.742
28.502,12.967,87.59,1.497,44.4,26.691
59.38,50.761,6.0,4.621,63.4,39.058
117.021,41.477,99.13,3.789,85.3,46.317
1.711,46.297,35.08,4.231,71.1,19.585
48.135,57.233,0.95,5.497,64.0,40.068
143.087,45.86,19.52,5.374,69.3,40.199
179.256,18.778,8.02,4.227,33.8,31.545
81.011,46.319,20.47,4.111,66.4,39.106
5.556,49.432,76.9,4.826,85.1,27.209
29.588,44.08,23.68,3.525,64.9,29.36
156.481,6.403,74.86,1.672,33.8,33.426
120.868,32.968,35.48,4.002,57.3,37.585
195.421,56.728,45.34,6.236,79.2,46.419
54.959,53.439,76.3,5.047,85.5,47.844
67.934,25.154,73.21,2.678,56.6,38.579
69.156,3.804,78.29,2.043,32.8,33.59
0.551,44.953,33.12,4.688,71.6,19.022
50.089,46.711,14.12,3.905,64.0,38.285
49.961,14.664,39.32,2.809,35.1,32.565
20.53,50.29,96.18,4.85,91.0,36.14
45.554,38.693,18.47,3.443,57.1,34.493
189.108,13.104,83.51,4.07,49.8,38.386
45.6,25.509,88.93,2.495,61.3,38.265
131.158,38.405,57.6,4.73,71.8,42.015
152.63,52.364,77.93,5.021,85.9,95.387
149.687,22.48,27.8,3.076,41.0,33.382
159.655,10.251,39.37,2.595,29.7,31.356
141.817,49.961,24.66,5.566,71.3,41.902
171.098,55.436,36.96,5.992,76.1,44.949
56.34,58.398,10.96,5.054,65.9,41.8
41.997,35.127,68.75,4.183,70.1,38.405
6.983,35.84,4.4,4.086,51.4,15.983
161.416,54.646,59.72,5.188,80.9,46.442
7.246,57.485,94.18,4.099,88.5,30.949
35.114,56.036,2.47,4.816,62.8,33.53
58.088,27.301,62.58,2.588,55.6,37.809
195.67,41.859,54.54,5.041,75.5,42.791
25.801,42.707,0.25,4.253,58.2,25.553
127.26,38.453,51.38,3.641,67.2,40.219
123.804,53.118,90.65,5.97,92.1,97.01
66.281,22.739,94.32,3.448,62.2,41.142
23.476,6.625,98.95,2.593,43.5,25.406
69.794,4.364,65.16,2.6,30.9,32.849
80.663,16.109,15.79,2.199,28.1,29.696
86.54,4.327,94.67,1.928,38.0,35.393
150.999,14.218,3.41,3.369,25.2,29.108
42.554,7.251,30.59,2.003,22.2,25.816
121.557,12.734,36.23,2.485,31.2,31.466
38.65,6.653,16.68,1.634,16.5,22.05
112.746,8.631,80.91,1.45,37.5,34.373
93.432,1.167,76.1,1.026,26.7,31.696
146.786,43.086,60.18,4.763,77.8,92.622
27.361,14.958,28.75,2.496,31.5,21.203
99.452,45.741,43.24,4.924,75.3,42.317
81.79,12.139,59.23,2.986,38.7,34.377
134.225,55.744,23.49,5.835,71.6,43.376
55.909,30.983,33.46,2.552,50.8,35.413
67.649,39.779,12.17,4.219,58.4,36.806
22.118,45.664,86.02,4.141,86.2,33.929
114.008,13.858,13.04,2.637,25.9,29.33
57.233,7.454,61.3,2.5,32.9,33.029
160.653,4.528,65.54,2.156,30.1,32.47
7.653,35.215,4.65,4.089,50.7,16.166
86.66,35.044,35.29,3.383,58.0,37.401
71.119,39.176,86.54,4.19,80.0,44.818
121.101,34.955,58.11,3.15,64.1,39.651
136.294,8.335,65.25,1.781,33.3,32.924
196.164,23.135,90.72,3.828,62.5,41.229
83.614,56.72,45.63,5.718,78.0,45.914
82.163,51.298,6.4,4.736,63.8,39.344
180.927,7.197,53.29,2.356,29.9,31.941
48.993,10.0,37.87,1.763,26.9,29.833
26.651,29.12,85.11,3.651,67.0,31.527
63.331,32.471,7.24,3.634,47.3,33.985
101.843,1.214,77.77,0.874,26.9,31.734
43.979,40.247,3.76,3.424,54.4,32.518
108.523,53.424,33.84,4.605,71.7,42.714
193.485,20.216,93.7,4.344,61.4,41.42
179.275,44.095,14.42,4.799,65.3,38.64
122.336,51.695,50.33,4.835,77.2,44.369
172.683,10.384,0.92,2.216,17.4,26.766
62.916,46.08,6.57,5.089,64.7,38.531
95.778,30.549,63.18,4.315,63.7,40.4
52.809,23.473,43.47,3.8,48.6,36.08
38.117,42.387,9.84,3.973,60.0,31.665
116.003,27.391,88.42,3.531,65.8,41.645
104.959,30.983,6.1,3.374,44.7,33.251
191.526,59.63,7.48,5.347,65.6,42.002
17.338,15.962,64.16,2.521,43.3,20.944
147.997,5.818,52.89,2.211,27.9,31.431
46.475,16.554,9.73,2.785,28.3,28.185
157.599,40.183,56.66,5.117,74.4,42.718
104.82,51.486,72.18,5.866,86.3,47.788
160.439,16.053,62.72,2.208,42.2,34.855
154.85,2.892,58.05,3.001,28.1,32.143
170.718,42.495,98.6,5.682,91.0,95.828
3.992,8.532,23.81,1.222,19.7,7.591
75.225,57.777,69.19,5.399,84.3,48.419
110.87,50.836,7.05,5.317,65.4,39.909
174.864,41.149,8.23,4.773,60.1,37.258
177.957,2.527,16.63,2.138,13.1,26.613
22.583,29.499,90.49,2.297,65.7,29.019
183.704,37.664,51.0,4.648,68.8,41.035
89.913,3.832,38.75,2.867,23.1,30.097
98.157,47.17,26.59,4.974,70.4,40.864
111.387,57.941,38.65,6.256,77.2,45.981
54.342,50.5,27.54,4.129,68.6,40.86
25.648,21.064,80.36,3.008,55.0,28.054
158.512,53.83,3.37,6.076,66.2,40.973
11.988,24.123,48.68,2.977,48.9,19.228
73.115,34.398,79.67,3.565,71.0,42.323
13.847,37.189,23.74,3.694,57.7,21.036
117.643,59.434,92.96,4.55,89.3,50.538
76.446,23.519,98.43,2.771,62.6,41.075
153.905,39.169,2.28,5.263,57.4,36.654
41.276,36.208,88.33,4.056,76.9,40.358
67.75,13.194,44.58,2.854,35.2,32.871
104.257,18.997,56.61,2.169,43.5,34.817
41.031,25.049,43.32,2.405,46.8,31.039
170.447,14.434,97.14,2.339,51.0,38.405
75.158,15.81,63.27,3.089,44.3,35.768
13.101,3.865,28.35,2.014,17.8,11.845
76.318,52.141,44.82,5.218,76.5,44.26
67.43,57.536,42.49,5.31,76.0,45.335
7.269,46.167,51.49,4.707,77.2,24.296
14.481,47.424,72.38,3.7,81.0,29.017
95.911,16.946,95.43,2.588,53.9,39.05
25.516,7.772,56.39,2.572,32.0,21.863
108.995,28.008,39.67,4.02,53.1,36.928
193.269,21.766,69.78,3.734,54.5,38.514
26.393,6.552,16.12,2.068,17.3,17.02
191.188,16.917,52.21,3.919,44.3,35.661
10.58,55.085,51.19,4.678,77.1,27.734
183.314,26.136,74.79,4.454,62.6,40.81
166.847,31.68,89.3,4.843,74.1,93.049
105.611,49.65,49.24,4.21,75.3,43.136
53.649,52.603,42.21,4.824,74.7,43.673
157.207,42.573,0.83,3.881,57.3,35.85
34.701,54.069,79.25,5.069,86.4,41.604
199.317,58.199,99.05,5.353,93.1,97.934
173.425,51.442,35.68,5.153,73.6,43.028
52.144,12.526,1.86,1.656,18.6,26.783
141.568,37.087,7.77,5.254,56.7,36.772
169.834,32.534,36.55,3.752,56.5,37.345
73.042,51.53,94.38,4.728,90.1,49.066
123.947,30.006,72.13,3.91,64.8,90.991
104.415,30.767,97.72,3.309,71.8,43.212
196.915,35.857,84.76,4.432,76.3,93.071
169.964,33.859,24.21,4.792,56.9,37.364
3.014,59.165,29.49,3.836,68.4,22.084
165.638,13.6,79.83,2.415,45.1,36.388
61.196,45.949,47.76,4.031,74.4,41.941
141.128,15.474,39.68,3.277,37.3,33.29
122.749,10.011,90.53,2.941,45.6,37.285
60.614,41.49,19.85,4.358,62.9,38.186
50.511,55.848,62.45,4.793,80.7,46.611
60.099,15.351,52.28,1.902,37.5,33.23
177.876,5.452,80.16,2.48,36.3,34.625
92.461,17.673,72.7,2.412,47.5,36.534
108.935,55.16,76.78,4.838,85.1,48.076
83.8,56.36,50.74,4.59,76.7,45.231
151.149,29.868,31.48,3.14,50.5,35.546
155.185,55.075,6.64,5.062,64.6,40.572
162.168,6.442,21.68,3.147,21.5,29.106
176.208,48.322,76.93,4.876,85.3,94.632
166.42,13.012,85.88,3.401,48.7,37.936
84.239,35.393,60.94,4.203,68.1,41.149
61.807,27.949,24.03,4.042,48.4,35.217
5.465,10.975,48.64,2.229,32.4,12.568
186.792,23.494,76.11,3.567,57.9,39.435
99.045,9.194,8.28,1.494,16.4,26.558
150.941,20.268,72.54,3.563,53.2,38.298
142.518,33.506,41.95,3.931,59.6,38.347
117.926,17.2,77.73,2.348,48.3,36.913
19.072,23.282,81.42,2.942,57.6,25.717
63.163,4.052,63.77,1.494,27.4,31.484
16.069,56.814,2.42,4.149,61.1,24.635
159.752,35.607,73.99,4.396,72.8,92.257
119.235,52.594,13.51,4.22,64.6,39.891
76.954,34.635,13.05,3.318,50.7,34.794
39.681,35.001,3.04,3.791,49.3,29.725
183.034,25.531,2.18,3.229,37.1,31.421
59.923,4.465,35.82,1.237,18.8,28.239
23.853,45.087,10.0,4.798,65.0,26.876
64.824,17.087,12.46,2.575,29.2,29.942
71.086,26.652,57.75,3.162,54.8,37.721
180.334,27.732,15.95,3.73,44.9,33.956
5.282,56.09,14.14,5.513,68.0,22.419
164.755,28.059,30.51,4.441,51.4,36.366
117.134,6.486,57.04,1.752,28.7,31.568
168.649,12.572,21.84,2.569,26.9,29.933
82.7,56.009,17.45,4.946,67.6,41.855
24.793,32.574,39.54,2.629,54.6,25.434
0.596,54.084,49.87,4.468,76.1,22.75
131.763,2.177,14.13,2.093,11.9,26.212
185.013,37.921,48.83,4.338,67.6,40.535
103.382,14.096,20.67,3.414,30.4,31.025
31.476,48.609,55.59,4.696,78.4,35.947
64.455,16.864,0.57,2.564,25.3,28.571
139.066,0.084,4.67,1.674,5.7,24.259
45.384,23.687,37.55,3.252,45.7,32.882
39.954,49.96,7.48,5.349,65.6,35.368
143.725,41.641,73.85,5.415,82.0,93.796
76.886,57.331,17.78,4.327,66.2,41.556
22.447,1.965,78.67,0.598,27.3,19.597
169.624,55.443,39.47,6.058,77.0,45.295
85.785,43.381,13.89,4.632,63.9,38.246
78.546,50.542,70.35,4.547,82.5,46.01
42.877,2.154,72.24,1.871,28.7,29.235
136.278,23.252,98.7,3.331,63.8,41.621
199.045,0.369,5.63,2.864,9.3,25.657
79.854,35.975,29.71,3.981,58.8,37.618
93.657,44.418,70.34,4.086,80.7,44.13
127.388,55.69,99.37,4.679,91.5,97.148
189.71,50.413,93.67,4.807,90.1,96.063
43.837,53.749,61.52,5.712,82.7,44.264
6.714,6.821,6.74,1.147,12.5,6.442
84.994,23.36,56.71,2.631,49.5,36.305
98.491,11.318,79.01,2.235,41.9,35.59
145.179,28.181,92.59,4.613,70.6,43.4
125.572,41.69,90.72,5.251,86.7,94.876
65.657,32.006,5.24,3.01,44.7,33.015
46.676,23.847,53.57,3.021,50.1,35.01
189.598,30.466,78.87,3.797,67.0,91.456
131.872,6.827,49.06,2.657,28.9,31.701
34.454,58.109,78.8,5.436,87.2,42.75
136.666,15.766,68.79,3.149,46.0,36.427
142.28,24.738,47.91,3.294,50.1,36.336
187.26,25.898,22.72,4.098,45.8,34.66
41.449,42.243,97.22,4.903,88.4,43.669
119.026,30.696,70.78,2.869,62.5,39.779
81.106,21.895,36.86,2.51,41.7,33.661
126.069,53.023,98.22,4.755,91.4,96.728
137.652,26.551,66.78,4.541,60.9,40.113
172.89,9.748,67.27,3.547,39.9,35.291
186.138,20.269,49.06,3.398,45.7,35.546
5.047,7.359,78.83,2.083,37.0,14.727
71.107,32.68,23.06,3.088,50.9,35.21
52.226,35.364,4.32,3.417,49.1,34.103
114.057,49.627,25.93,5.768,72.2,42.173
101.705,43.699,10.62,3.623,60.8,36.919
141.753,55.421,36.25,6.031,76.0,44.908
124.122,35.307,77.46,3.506,71.2,91.872
72.773,40.707,27.94,3.661,62.8,38.177
141.475,40.969,68.3,5.158,78.9,93.141
104.765,55.23,55.75,4.631,78.3,45.565
7.112,17.355,10.53,3.313,30.7,11.681
144.058,16.517,97.83,3.032,55.3,39.673
132.519,31.544,6.09,3.109,44.6,33.105
191.05,28.42,26.62,4.253,50.2,35.827
35.066,56.134,63.32,4.996,81.5,40.41
186.267,51.759,78.69,5.322,86.9,95.549
180.102,9.638,25.11,3.486,27.0,30.566
92.159,57.105,94.22,4.478,89.5,50.069
126.262,55.665,16.69,6.067,70.2,42.849
121.878,23.436,44.77,3.781,48.9,36.195
193.912,20.709,96.1,3.4,60.3,40.823
144.116,24.502,60.98,3.66,54.7,38.097
117.961,10.397,36.31,3.355,30.8,31.837
152.428,19.933,43.45,3.976,45.1,35.448
153.99,53.081,74.29,4.999,84.8,95.222
123.062,35.903,42.42,4.563,64.0,39.6
3.391,28.038,92.71,2.983,66.4,21.192
65.934,30.763,74.43,2.878,63.7,40.205
22.657,10.019,81.99,2.116,41.0,23.466
25.488,42.072,72.89,3.93,78.4,32.927
71.424,37.589,91.48,3.081,76.9,43.854
134.548,48.811,4.52,4.959,63.8,38.797
22.665,49.206,69.4,5.263,84.0,34.31
111.106,15.624,5.35,3.44,27.6,29.717
110.694,1.869,11.96,1.09,8.4,24.868
8.504,25.48,22.98,2.04,40.3,14.213
96.614,39.724,36.66,4.864,67.3,40.152
140.663,17.78,67.85,3.218,48.2,36.857
198.972,41.845,14.35,5.208,63.8,38.539
72.138,47.909,60.89,4.142,78.6,43.948
80.207,40.27,89.99,4.826,83.8,46.104
165.26,36.658,43.28,3.686,62.9,38.963
168.602,56.979,74.38,6.11,87.6,96.526
35.707,22.741,73.29,3.368,55.7,32.458
160.911,0.687,62.47,3.113,27.3,32.239
39.126,50.812,8.1,4.961,64.8,34.867
89.338,39.67,40.96,4.313,67.1,40.045
152.122,42.301,95.8,5.225,88.8,95.304
42.822,16.97,76.63,2.51,48.1,33.749
143.597,3.534,22.82,2.395,16.8,27.79
92.606,28.477,74.21,3.413,62.4,40.209
53.261,29.528,47.45,3.833,56.6,37.939
79.188,8.665,3.82,2.907,18.0,27.404
48.533,15.737,71.94,3.348,47.4,36.327
18.646,35.639,58.12,4.266,67.7,27.164
105.275,49.72,87.28,5.556,90.1,48.725
51.123,6.074,32.67,2.827,23.6,29.901
57.273,18.623,46.81,2.915,42.0,34.423
180.62,6.191,76.54,2.293,35.6,34.203
14.841,5.211,8.92,1.231,11.5,9.975
40.007,23.632,79.17,3.856,59.6,35.704
170.813,17.52,7.56,3.332,30.1,30.283
54.989,27.706,89.05,3.492,66.2,41.746
44.18,32.768,4.83,3.058,45.5,30.633
3.512,41.037,92.79,3.112,81.2,24.366
132.058,24.37,40.13,4.257,49.8,36.389
73.213,53.194,26.24,5.179,70.8,42.417
182.784,23.559,62.67,3.057,52.6,37.445
91.958,41.022,18.8,4.43,62.3,38.037
113.486,30.839,28.41,3.589,51.8,35.894
52.216,31.439,28.91,3.843,53.2,36.348
176.026,13.51,51.4,3.144,38.3,33.992
30.86,22.232,36.7,3.21,43.7,26.021
179.587,25.554,61.43,3.277,55.0,37.993
171.397,54.44,24.5,5.074,70.0,42.403
31.001,16.688,26.15,3.298,34.6,23.742
80.58,38.257,50.98,4.066,68.0,40.568
185.505,35.608,86.1,4.933,77.7,93.457
97.946,24.279,30.41,4.01,46.1,35.044
75.276,45.751,17.26,3.714,64.5,38.213
58.452,29.001,45.81,3.85,55.6,37.655
184.348,28.608,30.07,4.45,51.9,36.453
118.362,25.888,70.26,4.022,59.9,39.809
147.474,38.414,7.19,4.128,55.2,35.851
156.887,39.73,17.33,4.757,61.2,37.917
28.631,59.273,4.79,4.343,62.3,31.187
141.825,14.752,97.54,3.401,54.2,39.617
90.263,42.453,66.41,4.371,78.0,43.542
128.385,19.365,73.3,3.783,53.0,38.402
100.696,9.019,73.6,3.23,40.2,35.494
109.786,28.287,44.54,2.838,51.9,36.309
187.577,19.203,42.34,2.745,40.9,33.889
161.26,7.792,52.61,2.746,31.3,32.404
60.301,24.633,37.82,2.714,45.5,34.604
183.008,29.336,61.24,4.071,61.1,39.657
84.824,39.31,61.92,3.561,71.2,41.492
179.003,12.168,42.7,3.497,35.1,33.092
10.707,2.864,17.63,1.189,11.4,8.533
4.139,5.42,65.23,0.696,27.3,10.956
198.087,15.882,75.29,3.155,48.1,37.175
178.855,12.668,59.97,2.719,38.9,34.304
145.221,27.098,45.18,3.666,52.8,36.96
105.19,45.23,14.85,4.069,64.6,38.195
107.699,48.322,93.09,4.571,89.4,48.028
4.032,20.135,81.93,2.463,53.1,17.941
71.714,53.171,11.45,4.799,65.4,40.394
132.309,2.226,23.58,3.02,17.1,28.218
18.701,47.453,25.68,4.34,68.6,26.403
28.905,50.138,88.89,3.439,85.3,37.532
108.328,36.982,6.26,4.586,54.4,35.893
179.214,51.539,41.65,6.308,78.3,44.898
118.055,25.741,0.7,4.525,40.1,32.642
122.368,54.399,95.55,5.861,93.3,97.468
53.537,56.695,64.79,4.376,80.4,46.632
94.889,12.359,37.99,2.163,30.5,31.242
190.064,4.912,52.51,2.356,27.1,31.331
170.858,57.238,22.47,4.821,68.8,42.56
73.178,34.156,51.95,3.053,61.2,38.69
183.305,4.329,27.76,2.299,18.9,28.416
64.199,17.164,71.16,2.515,46.7,36.355
12.445,41.559,57.7,4.359,74.4,25.842
26.946,29.756,14.11,2.862,44.5,23.179
84.192,29.689,55.68,3.884,59.4,38.934
185.892,35.634,55.17,4.38,67.1,40.752
100.255,31.687,29.02,4.186,54.4,36.771
160.66,34.922,11.75,4.411,53.4,35.844
85.563,43.748,67.46,5.013,81.4,44.616
49.791,32.281,65.88,3.214,63.7,39.867
162.342,5.377,22.93,3.069,20.5,28.919
126.182,3.999,98.05,1.936,38.7,35.698
137.353,52.404,93.12,6.017,93.0,97.109
110.9,34.058,17.39,4.234,53.6,36.084
174.535,29.649,24.24,4.603,51.7,36.208
34.263,50.272,89.24,5.253,89.9,41.83
125.874,19.378,67.85,3.492,50.6,37.505
67.753,56.045,92.56,5.279,91.0,50.469
105.404,29.292,25.8,4.497,51.5,36.188
108.796,21.095,44.63,2.983,44.3,34.82
197.278,15.462,39.43,3.156,36.9,33.135
50.762,56.989,40.71,4.704,74.0,44.389
87.097,30.044,90.31,4.022,70.5,42.967
97.254,58.178,5.63,5.58,65.6,41.706
78.81,3.755,64.15,1.9,28.2,31.876
149.192,4.591,71.97,1.706,31.0,32.728
177.314,33.345,1.63,3.76,46.9,33.698
47.619,48.054,23.5,5.479,70.7,40.2
187.775,57.701,77.45,4.892,85.5,96.047
25.259,4.528,28.58,2.533,19.9,17.908
105.906,16.247,95.13,3.011,54.1,39.293
69.622,8.389,21.58,2.765,22.7,29.148
100.497,53.597,15.22,4.825,66.6,40.933
53.452,47.151,46.71,4.955,76.4,43.053
193.058,58.763,70.13,5.181,84.0,95.879
13.257,15.869,44.26,2.629,37.5,17.049
141.819,29.141,95.23,3.788,70.4,43.06
20.49,32.817,98.71,4.27,76.8,31.798
45.511,7.301,7.35,2.706,17.1,25.297
169.283,13.465,98.35,3.902,54.2,39.928
198.926,28.467,15.4,3.801,45.8,34.137
65.123,46.956,72.97,4.612,83.4,45.544
50.278,20.307,9.45,2.173,30.8,29.934
37.448,0.414,0.93,0.814,2.8,17.514
185.594,42.394,29.95,5.905,70.9,41.099
38.616,21.01,14.74,2.124,33.1,25.618
165.93,21.97,35.31,4.373,45.9,35.428
165.23,22.391,93.15,3.632,61.9,41.123
72.574,21.668,52.17,2.729,46.5,35.519
97.011,46.638,93.82,5.116,90.9,48.284
54.655,21.009,87.78,2.676,56.4,39.23
126.403,52.023,50.07,5.485,78.7,45.086
142.653,28.613,95.09,4.326,71.1,43.478
58.838,2.337,34.88,1.917,17.9,28.349
135.458,53.268,79.58,6.276,89.6,96.458
34.264,37.537,97.73,4.506,82.3,39.075
88.324,43.125,95.11,4.165,86.9,46.64
99.188,15.227,51.77,2.553,38.8,33.817
152.651,14.802,56.43,3.27,41.6,34.972
46.144,1.677,36.15,2.213,18.2,26.946
126.099,22.195,99.38,2.638,61.1,40.739
147.179,47.459,34.38,4.87,72.5,41.68
112.211,54.378,94.69,5.612,92.4,50.665
73.157,5.673,84.0,1.947,36.4,34.548
69.494,39.728,57.52,4.741,73.3,42.321
116.709,8.411,94.75,2.659,44.4,37.092
22.199,36.413,48.19,3.649,64.0,27.176
180.811,29.393,37.4,3.864,53.5,36.835
195.72,30.029,68.09,4.217,64.3,90.913
113.409,12.233,89.99,2.655,47.2,37.44
51.779,7.769,36.98,2.457,25.9,30.382
78.667,53.877,63.79,4.551,80.5,46.057
119.543,46.067,10.11,4.353,63.9,38.158
153.018,18.526,7.82,2.95,30.3,30.148
64.157,41.39,83.17,3.319,79.2,44.057
91.295,45.333,44.14,4.04,73.3,41.41
193.48,56.88,75.88,5.363,86.2,96.126
174.575,19.354,31.48,2.753,37.8,32.737
79.207,49.389,40.54,5.383,75.6,43.329
75.817,17.569,82.76,3.203,52.4,38.433
13.817,0.208,9.17,1.21,6.0,8.384
183.155,57.625,93.57,6.458,94.2,98.192
195.312,2.183,22.56,2.394,15.2,27.451
186.392,19.908,98.03,3.883,61.2,41.35
31.723,21.766,14.88,2.378,34.6,23.035
195.677,18.256,52.02,4.419,46.9,36.463
15.839,46.887,12.19,4.559,65.1,23.756
88.231,26.132,17.57,3.701,43.6,33.738
175.325,59.091,22.82,5.199,69.8,43.413
117.367,31.732,43.81,4.685,60.1,38.922
185.427,7.595,19.67,3.62,23.4,29.637
192.356,6.123,68.82,3.509,36.2,34.592
46.908,51.071,81.46,4.514,85.7,45.959
97.17,23.631,51.15,3.414,50.1,36.563
54.718,12.397,78.31,2.027,42.3,35.545
4.495,52.459,75.48,3.81,82.2,26.232
54.408,59.426,85.75,4.596,87.2,49.791
62.316,16.577,91.99,1.962,50.9,37.941
145.868,8.534,46.53,2.439,29.5,31.589
173.099,35.421,47.22,4.09,63.7,39.529
83.306,33.688,65.91,2.788,64.2,39.845
118.812,0.078,26.25,1.396,11.5,26.345
101.496,47.164,50.92,5.053,77.9,43.621
9.019,45.914,43.43,3.381,71.5,22.754
105.137,7.045,47.83,2.117,27.5,31.059
152.346,0.168,66.57,1.333,23.5,30.736
69.984,44.602,94.36,5.241,91.0,48.006
74.931,9.042,60.12,1.576,32.0,32.311
137.311,18.634,69.54,2.713,48.3,36.717
172.54,17.999,78.42,2.908,50.8,37.75
61.011,29.156,52.27,3.413,56.6,37.951
59.151,22.766,43.97,2.632,45.1,34.768
109.129,25.675,37.36,3.562,48.6,35.667
117.642,44.127,19.97,5.299,68.3,39.774
17.18,50.952,36.63,4.39,72.0,27.792
8.274,25.721,30.4,1.923,42.5,14.862
187.324,57.05,12.35,6.287,69.4,42.916
41.924,49.863,70.04,4.099,81.3,41.805
59.329,51.669,79.31,4.888,86.0,47.606
97.712,3.806,94.79,1.959,37.6,35.319
153.924,2.433,32.8,2.886,19.8,29.142
18.871,27.624,29.01,2.945,46.8,20.862
132.333,22.958,65.56,4.49,56.4,39.103
93.986,20.856,75.04,3.931,55.5,39.088
4.365,0.613,78.7,0.444,25.4,11.176
130.228,29.999,15.96,3.298,46.4,34.032
192.678,58.712,94.27,6.029,93.4,98.118
129.905,37.336,29.28,3.698,59.5,37.59
138.018,55.87,28.96,4.619,70.2,42.752
140.327,49.14,81.12,4.58,85.8,94.85
103.059,24.042,29.84,2.524,42.0,33.395
181.612,23.144,23.02,4.235,43.2,34.203
80.776,4.909,11.67,1.593,12.9,26.051
160.489,30.898,22.24,4.674,52.7,36.347
73.329,21.742,93.47,2.924,59.5,40.28
90.864,7.921,95.72,3.02,45.1,37.459
87.598,15.127,0.97,3.378,25.5,29.057
136.198,40.143,18.21,3.7,59.3,37.018
138.456,1.789,20.29,3.071,15.8,27.809
193.662,0.829,26.97,2.223,14.6,27.449
136.985,56.139,69.16,6.343,86.6,96.191
132.901,57.439,36.97,5.154,74.0,44.545
139.28,7.156,60.22,3.237,34.1,33.602
125.826,45.517,17.48,5.657,69.4,40.187
199.949,54.876,82.37,5.75,89.1,96.542
69.4,38.755,44.87,3.649,65.6,39.58
70.1,9.288,8.09,1.477,16.4,26.542
97.497,52.568,99.04,5.616,93.8,50.733
194.937,14.612,86.51,3.713,51.5,38.694
148.521,38.529,66.84,5.003,75.4,92.581
89.03,52.552,20.81,4.519,67.5,40.993
169.565,47.535,13.52,4.264,64.7,38.778
30.859,40.604,34.4,2.861,62.6,29.618
7.85,34.02,40.02,4.126,60.1,19.907
170.535,32.185,83.63,4.534,72.2,92.523
66.724,31.082,98.14,4.359,74.9,44.414
15.06,11.56,99.72,2.474,48.9,22.796
143.076,58.339,8.28,5.164,65.4,41.606
